New Zoning,Old Zoning,New maximum residency,Old maximum residency,New maximum sqft.,Old maximum sqft.,Distance to Closest Rapid Transit (meters)
CMX-1,C1 COM1,11.75,11.75,17810.91581873999,17810.91581873999,179.31436645167514
RM-1,R9 RES3,49.35,49.35,21258.711617865833,21532.03791009554,311.731381349705
RM-1,R10 RES3,47.0,47.0,20624.167542958807,20889.335411368284,332.6432505421152
CMX-4,C4 COM5,2606.15,2606.15,1172635.218334333,1172635.218334333,18.348558947956786
CMX-1,C1 COM1,11.75,11.75,17895.643993540645,17895.643993540645,217.18596303373772
CMX-2,C2 COM1,98.7,98.7,43875.03014880411,43875.03014880411,216.53470850516612
CMX-1,C1 COM1,14.100000000000001,14.100000000000001,21674.170823133496,21674.170823133496,262.07271672931483
RM-1,R10 RES3,84.60000000000001,86.95,37856.16340095918,38342.88550182866,278.3485846743538
CMX-2,C2 COM1,21.150000000000002,21.150000000000002,8946.06606907622,8946.06606907622,288.62207594564717
CMX-3,C3 COM5,223.25,223.25,99689.7142939543,99689.7142939543,189.66602938207316
CMX-2,C2 COM1,9.4,9.4,3843.306399754664,3843.306399754664,351.6235745875777
CMX-2,C2 COM1,82.25,82.25,36194.248928770685,36194.248928770685,1001.7629727503121
RM-1,R9 RES3,251.45000000000002,253.8,112423.64680270039,113869.09369016369,1024.4608584958698
RSA-3,R5 RES2,42.300000000000004,42.300000000000004,61185.732234348994,61185.732234348994,1088.7562464069276
RM-1,R9 RES3,279.65000000000003,284.35,125804.59626003003,127422.0839262304,1001.851702014699
RM-1,R9 RES3,126.9,129.25,56720.39764582566,57449.659901272,1113.9381371287518
RSA-3,R5 RES2,79.9,79.9,117986.6500867433,117986.6500867433,914.0957208353832
RSA-3,R5 RES2,82.25,82.25,120022.7878509239,120022.7878509239,1303.3936631872386
RSA-3,R5 RES2,56.400000000000006,56.400000000000006,81937.58459359333,81937.58459359333,1175.6752397490866
CMX-2.5,C2 COM1,54.050000000000004,44.65,24098.364536777182,19278.691629421744,1174.3070933778067
RSA-5,R10A RES2,47.0,47.0,63890.88298461786,63890.88298461786,5339.672240328753
I-2,G2 IND3,0.0,0.0,79043.91234696042,79043.91234696042,985.1855485194038
RSA-5,R9A RES2,14.100000000000001,14.100000000000001,20531.304734862446,20531.304734862446,1995.1519730486125
RTA-1,R5A RES3,65.8,65.8,49035.51910776473,49035.51910776473,2607.1588610227464
CMX-2.5,C2 COM1,16.45,14.100000000000001,7055.9907275568785,5644.792582045503,6317.851036109327
RSA-5,R5 RES2,89.3,56.400000000000006,118326.34921066523,83445.94443629423,4884.177255134427
CMX-2,C2 COM1,305.5,305.5,136650.79199868586,136650.79199868586,729.6158376565174
RSA-5,R10A RES2,86.95,86.95,116318.12414454893,116318.12414454893,5775.682560037507
RSD-1,R2 RES1,16.45,32.9,76449.21601766162,65527.89944370996,4344.7828830789795
RSA-5,R10A RES2,21.150000000000002,21.150000000000002,27820.416482783898,27820.416482783898,6250.63178589632
I-2,G2 IND3,0.0,0.0,137017.64737835457,137017.64737835457,5447.4223698789365
RSD-3,R2 RES1,72.85000000000001,72.85000000000001,142469.20360430222,142469.20360430222,3560.7383313511095
RSA-5,R9A RES2,56.400000000000006,56.400000000000006,75772.16806555011,75772.16806555011,4366.488946437307
RSA-3,R5 RES2,103.4,103.4,151074.61149765033,151074.61149765033,3956.183806074736
RSA-2,R4 RES2,171.55,171.55,279130.9502586918,279130.9502586918,5443.466532913049
RSA-3,R5 RES2,256.15000000000003,256.15000000000003,369324.35482532356,369324.35482532356,3792.791817060814
RSA-3,R5 RES2,51.7,51.7,75330.82433248105,75330.82433248105,7108.886304865079
RSA-3,R5 RES2,94.0,94.0,135138.4182041976,135138.4182041976,3863.850238001558
CMX-2,C2 COM1,136.3,136.3,60881.11415902873,60881.11415902873,3931.550334224081
RSA-3,R5 RES2,211.5,211.5,306913.26609803893,306913.26609803893,3951.641486194642
RSA-1,R3 RES2,32.9,32.9,65103.496992734945,65103.496992734945,8622.619915833859
RSA-3,R5 RES2,164.5,164.5,237949.26470928878,237949.26470928878,4019.6274306410974
RSA-3,R5 RES2,124.55000000000001,124.55000000000001,181452.44900333317,181452.44900333317,7321.807039924926
RSA-3,R5 RES2,131.6,131.6,191857.97044794745,191857.97044794745,3669.3487802339555
RSA-3,R5 RES2,89.3,89.3,131413.34945635078,131413.34945635078,3810.625672263873
CMX-4,C4 COM5,3196.0,3196.0,1437760.3571306905,1437760.3571306905,90.81722599619025
CMX-2,C2 COM1,91.65,91.65,40353.84595911127,40353.84595911127,915.8988743095006
RSA-3,R5 RES2,72.85000000000001,72.85000000000001,105334.6474545699,105334.6474545699,916.802991613265
RTA-1,R5A RES3,79.9,79.9,57394.3965057103,57394.3965057103,842.4559146514931
RM-1,R9 RES3,404.2,411.25,181841.69561309135,184179.66027097398,832.0015744893251
RSA-5,R9A RES2,70.5,70.5,93039.13880064653,93039.13880064653,869.0822499606918
CMX-2,C2 COM1,9.4,9.4,3556.9327471701054,3556.9327471701054,1019.595247716925
RM-1,R10 RES3,110.45,112.80000000000001,49553.58990093508,50190.70748537569,1576.719508781202
I-2,G2 IND3,0.0,0.0,196545.56941193942,196545.56941193942,1797.7150567732335
I-1,L3 IND1,0.0,0.0,201743.7256844283,201743.7256844283,1799.7055033526765
ICMX,L4 IND1,239.70000000000002,239.70000000000002,107132.56019095842,107132.56019095842,1847.1291772386426
CMX-2,C2 COM1,37.6,37.6,16252.638189634377,16252.638189634377,1795.9423322394334
RM-1,R10 RES3,185.65,188.0,83455.19544347505,84528.1908134626,1695.8909529967448
CMX-2,C2 COM1,14.100000000000001,14.100000000000001,5671.885735263202,5671.885735263202,1691.2291006294327
RM-1,R10 RES3,176.25,178.6,78941.05935964236,79956.01583712349,1580.556648158766
RM-1,R10 RES3,112.80000000000001,115.15,50573.955705033586,51224.19227838403,1837.968173077242
CMX-2,C2 COM1,32.9,32.9,14093.483296115519,14093.483296115519,1824.1609119587658
RM-1,R10 RES3,338.40000000000003,343.1,152217.4522167223,154174.53374522302,739.40724887083
CMX-2,C2 COM1,70.5,70.5,30932.810801467487,30932.810801467487,1259.3469930154686
RSA-5,R10A RES2,65.8,65.8,87208.37517877924,87208.37517877924,746.0561041890896
RM-1,R9 RES3,239.70000000000002,242.05,107359.54085197419,108739.87780578529,4512.822973696749
RM-1,R9 RES3,387.75,392.45,174272.67765693567,176513.32636966772,4432.991430708727
CMX-1,C1 COM1,2.35,2.35,3424.445792166592,3424.445792166592,798.1468722333324
RSA-5,R10A RES2,63.45,63.45,82810.94419481188,82810.94419481188,789.08918112915
CMX-2,C2 COM1,30.55,30.55,13187.49069295147,13187.49069295147,4678.003955330226
RM-1,R9 RES3,531.1,538.15,238851.90539426333,241922.85846361815,4459.312847168883
RSA-5,R9A RES2,101.05,101.05,134147.54520060885,134147.54520060885,4491.087434884485
RM-3,R14 RES5,460.6,460.6,206237.8087336591,206237.8087336591,4501.416880358569
RTA-1,R5A RES3,94.0,94.0,70789.45543647114,70789.45543647114,919.5990683276316
RSA-3,R5 RES2,35.25,35.25,53980.40474747983,53980.40474747983,1003.3919818026735
RSA-5,R10 RES3,25.85,82.25,36734.859574380156,36734.859574380156,2496.3593032162225
RSA-5,R10 RES3,63.45,192.70000000000002,85678.06572810386,85678.06572810386,2360.903979153572
RSA-3,R5 RES2,227.95000000000002,227.95000000000002,329008.5776945111,329008.5776945111,3351.0705735755682
RSA-5,R10 RES3,51.7,152.75,68427.57885287034,68427.57885287034,2225.2711031902445
RSA-5,R10 RES3,25.85,79.9,35306.811642289365,35306.811642289365,2492.4913144034
RSA-5,R10 RES3,47.0,143.35,64114.11466144908,64114.11466144908,2110.4513621035067
RSD-3,R2 RES1,110.45,110.45,213796.35371596762,213796.35371596762,3209.9124873252053
RSD-3,R2 RES1,82.25,82.25,161033.00182993995,161033.00182993995,3256.8549046488947
RSA-5,R10 RES3,39.95,117.5,52223.1772935495,52223.1772935495,2211.461308145926
RSD-3,R2 RES1,65.8,65.8,129198.7705899607,129198.7705899607,3288.5960266400325
CMX-2,C2 COM1,192.70000000000002,192.70000000000002,86451.04423227874,86451.04423227874,3397.3234599574657
RSA-5,R10A RES2,28.200000000000003,28.200000000000003,37598.00359118516,37598.00359118516,1628.2914082861948
I-2,G2 IND3,0.0,0.0,49020.22831909319,49020.22831909319,464.466134677245
RSA-5,R10A RES2,51.7,51.7,68746.9301982293,68746.9301982293,889.0676328442181
RM-1,R10 RES3,122.2,122.2,54055.22797031909,54750.22375850892,2568.1897262230896
RM-1,R10 RES3,138.65,138.65,61389.24328839575,62178.53355924657,386.13339035080634
I-2,G2 IND3,0.0,0.0,1753116.6601660387,1753116.6601660387,2262.8081252940224
CMX-2,C2 COM1,9.4,9.4,3443.7266363570056,3443.7266363570056,673.2976454083116
RM-1,R10 RES3,101.05,101.05,44785.913716797644,45361.73260744219,468.9163348942283
CMX-2,C2 COM1,11.75,11.75,5181.2057918531,5181.2057918531,616.0294568838806
CMX-3,R5 RES2,2371.15,185.65,1066854.7033062496,266713.67582656245,363.6965583532391
CMX-4,C4 COM5,3682.4500000000003,3682.4500000000003,1656691.3229935698,1656691.3229935698,23.291837228216703
CMX-4,C4 COM5,3224.2000000000003,3224.2000000000003,1450558.4846555847,1450558.4846555847,180.78592382596037
CMX-2,C2 COM1,11.75,11.75,4358.809488025558,4358.809488025558,609.2274804462729
RM-1,R9 RES3,56.400000000000006,56.400000000000006,24367.524097584123,24680.820835981638,524.8281617965936
RM-1,R9 RES3,317.25,319.6,141853.23782666272,143677.06517014842,706.5379220509012
RM-1,R10 RES3,227.95000000000002,230.3,101659.24416048401,102966.29158540454,395.02199193082265
RM-1,R10 RES3,115.15,117.5,51518.62547561649,52181.007803160144,543.6782814389005
RSA-3,R5 RES2,49.35,49.35,71083.81913554277,71083.81913554277,476.6304755438429
RM-1,R9 RES3,232.65,235.0,104170.97003633357,105510.31107965788,466.8219584507827
CMX-3,C3 COM5,655.65,655.65,294866.6599262668,294866.6599262668,224.54794273491422
CMX-2,C2 COM1,11.75,11.75,4752.3068196049335,4752.3068196049335,590.7287483720653
CMX-3,C3 COM5,643.9,643.9,289289.22396339086,289289.22396339086,484.8667575040396
RSA-3,R5 RES2,28.200000000000003,28.200000000000003,40590.652380067775,40590.652380067775,1227.6459399435396
RSA-5,R10A RES2,11.75,11.75,17465.11474422211,17465.11474422211,1908.1729922348181
RSA-5,R10A RES2,44.65,44.65,61044.486000052086,61044.486000052086,1901.9401952766393
CMX-2,C2 COM1,9.4,9.4,3399.8977821674653,3399.8977821674653,1792.3917850671016
CMX-2,C2 COM1,4.7,4.7,1605.784185315776,1605.784185315776,1662.7245784169922
RM-1,R10 RES3,209.15,211.5,93509.39426367555,94711.65790420854,1690.997957693195
CMX-2,C2 COM1,18.8,18.8,7487.173921900443,7487.173921900443,1868.7767670450178
RM-1,R10 RES3,159.8,159.8,70863.55993163385,71774.66284504058,2000.92760017165
RM-1,R10 RES3,65.8,68.15,29252.32438647947,29628.425700019925,1841.1875167950368
RM-1,R10 RES3,265.55,270.25,119153.05170007114,120685.0195076435,798.2781287860694
RM-1,R10 RES3,197.4,199.75,88304.52763756797,89439.87156433673,551.7469874192357
RM-1,R10 RES3,263.2,267.90000000000003,118187.32606946837,119706.87740464727,895.5381952306966
RM-1,R10 RES3,14.100000000000001,14.100000000000001,5773.764557884443,5847.998673628673,635.236157085397
RSA-5,R10B RES3,42.300000000000004,84.60000000000001,55860.877513309664,108000.0,882.2192786003753
CMX-2,C2 COM1,143.35,143.35,64091.472625140144,64091.472625140144,642.4188735707871
RM-1,R10 RES3,56.400000000000006,56.400000000000006,24441.147490485197,24755.390815362873,679.7243031433937
RSA-5,R10B RES3,42.300000000000004,84.60000000000001,56696.58660101712,108000.0,880.0197899423482
CMX-3,RC3 RES6,1095.1000000000001,639.2,492284.19245368725,287165.7789313176,878.7121697931559
RSA-1,R3 RES2,542.85,542.85,1040238.0366936717,1040238.0366936717,4166.306171835738
RM-1,R9 RES3,404.2,408.90000000000003,181051.67842335868,183379.48571737332,4610.115305122071
RSA-5,R9A RES2,112.80000000000001,112.80000000000001,147884.13984227827,147884.13984227827,4486.020350077194
CMX-2,C2 COM1,249.10000000000002,249.10000000000002,111333.64707293514,111333.64707293514,826.0326219221918
RM-1,R10 RES3,42.300000000000004,44.65,18956.926255100756,19200.65816409491,1099.4850458160975
ICMX,C2 COM1,103.4,61.1,45534.10282905822,27320.461697434934,609.9841035824462
RM-1,R10B RES3,94.0,61.1,42179.89743333866,79200.0,345.2215816734592
RM-1,R10B RES3,133.95000000000002,89.3,59314.25070051969,115200.0,258.437208136371
CMX-3,C3 COM5,3177.2000000000003,3177.2000000000003,1428713.9333016523,1428713.9333016523,186.7523523839922
CMX-2.5,C2 COM1,300.8,239.70000000000002,134310.17903375096,107448.14322700078,156.37639265660363
CMX-2,R10A RES2,25.85,4.7,11620.193943533344,8238.717505965142,229.4323480466469
RSA-5,R10A RES2,30.55,30.55,41840.494324608604,41840.494324608604,148.19840953213858
RSA-5,R10 RES3,131.6,383.05,171731.96533155837,171731.96533155837,1014.2037554229768
RSA-5,R10A RES2,23.5,23.5,32844.512687293405,32844.512687293405,1766.573296668851
RM-1,R10 RES3,202.1,204.45000000000002,90529.84891656222,91693.80411691804,645.6801680941007
RM-2,R12 RES4,28.200000000000003,28.200000000000003,12067.8548989009,12067.8548989009,616.8189947443935
RM-1,R10 RES3,150.4,152.75,67207.74236605252,68071.84191075893,763.4258318297556
CMX-2,C2 COM1,14.100000000000001,14.100000000000001,5769.365242554856,5769.365242554856,689.9861393326961
CMX-1,C2 COM1,2.35,9.4,2617.3861972048617,3271.732746506077,1019.9395936123773
RM-1,R10 RES3,108.10000000000001,110.45,48386.24372526647,49008.35257316276,502.53639717366957
CMX-1,C1 COM1,2.35,2.35,2912.2865100906533,2912.2865100906533,1718.7738650160177
ICMX,L4 IND1,674.45,674.45,303444.679733381,303444.679733381,2263.1388359266257
CMX-2,C2 COM1,103.4,103.4,46023.57264690387,46023.57264690387,563.8602653931375
ICMX,L4 IND1,951.75,951.75,428128.7150151434,428128.7150151434,1168.1325810103317
RM-1,R10 RES3,122.2,122.2,54035.200525662585,54729.93881813541,811.0616693506745
CMX-2,C2 COM1,9.4,9.4,3256.781599142003,3256.781599142003,712.9014291903508
RSA-5,R9A RES2,82.25,82.25,108704.3502566755,108704.3502566755,387.31908712806114
RSA-5,R9A RES2,44.65,44.65,59334.37568182069,59334.37568182069,1146.0439047139766
CMX-2,C2 COM1,357.2,357.2,160411.9974249393,160411.9974249393,1337.8242969671317
CMX-2,C2 COM1,35.25,35.25,15420.845077703878,15420.845077703878,1318.6988486424693
RSA-5,R9A RES2,108.10000000000001,108.10000000000001,141993.0918782529,141993.0918782529,1505.2317280733632
RSA-5,R9A RES2,35.25,35.25,46734.20752022824,46734.20752022824,1523.3564566650357
RSA-3,R5 RES2,98.7,98.7,142016.5123410415,142016.5123410415,1204.8339432235007
RSA-5,R9A RES2,108.10000000000001,108.10000000000001,141568.51333614887,141568.51333614887,1523.6011800214008
RM-1,R9 RES3,263.2,265.55,117662.809088748,119175.61663417477,1426.2970191596594
RSA-3,R5 RES2,11.75,11.75,16885.74997883046,16885.74997883046,1330.6074939319258
CMX-2,C2 COM1,573.4,573.4,257717.20576510316,257717.20576510316,1333.3066793492605
CMX-2,C2 COM1,65.8,65.8,28911.368085060676,28911.368085060676,1379.2209138425555
RM-1,R9 RES3,192.70000000000002,195.05,85952.2711693345,87057.37179865452,1524.2532053235207
RSA-3,R5 RES2,9.4,9.4,15696.301015758178,15696.301015758178,1292.0448494235104
RM-1,R9 RES3,190.35,192.70000000000002,85370.55446631533,86468.17588088225,1428.0549131598589
RSA-5,R10A RES2,21.150000000000002,21.150000000000002,28948.87701848925,28948.87701848925,1106.273127831577
CMX-1,C1 COM1,2.35,2.35,2990.6292286154453,2990.6292286154453,2057.2652658166116
CMX-3,C3 COM5,559.3000000000001,559.3000000000001,250854.47141420748,250854.47141420748,826.8510526349074
CMX-3,C3 COM5,218.55,218.55,97334.19320408313,97334.19320408313,730.672476081454
CMX-3,C3 COM5,96.35000000000001,96.35000000000001,43088.665957150246,43088.665957150246,780.9373340865116
CMX-3,C3 COM5,225.60000000000002,225.60000000000002,100509.57234166621,100509.57234166621,901.0988498029045
CMX-3,C3 COM5,679.15,679.15,305471.90617648,305471.90617648,943.1179043010876
CMX-3,C3 COM5,89.3,89.3,39465.18248204857,39465.18248204857,805.7319956794961
RSA-5,R10A RES2,14.100000000000001,14.100000000000001,19852.07124898766,19852.07124898766,950.7724405177266
CMX-1,C1 COM1,63.45,63.45,95016.44028533854,95016.44028533854,919.9738910608697
RM-1,R10 RES3,61.1,61.1,26444.275652005006,26784.273481816504,69.33247736878819
RSA-5,R10A RES2,65.8,65.8,88003.80770042364,88003.80770042364,182.21835937262622
CMX-2,C2 COM1,155.1,155.1,69504.96778438461,69504.96778438461,178.7129058606807
RM-1,R10 RES3,68.15,68.15,30150.348188953194,30537.995522811165,22.03015452195237
CMX-2,C2 COM1,91.65,91.65,40238.2785893117,40238.2785893117,69.44526596597869
RSA-5,R10A RES2,65.8,65.8,87374.55753394737,87374.55753394737,219.8321598371473
RM-1,R10 RES3,37.6,37.6,16174.989971144387,16382.954127916244,60.93054101811043
I-2,G2 IND3,0.0,0.0,307262.028898116,307262.028898116,244.0543429774621
RM-1,R10 RES3,192.70000000000002,195.05,86232.58273729008,87341.28737248383,264.7601861096844
CMX-3,C3 COM5,444.15000000000003,444.15000000000003,198897.56588252992,198897.56588252992,194.63130138005047
RM-4,R16 RES5,3012.7000000000003,4302.85,1354813.1746454183,1935447.3923505973,657.5066903875306
I-2,G2 IND3,0.0,0.0,221049.9667699755,221049.9667699755,173.37411630367524
I-2,G2 IND3,0.0,0.0,688837.9197552879,688837.9197552879,227.43128190969497
CMX-3,C4 COM5,2.35,4.7,912.7069182295954,1673.2960167542583,268.0141403659413
RM-1,R14 RES5,84.60000000000001,61.1,37558.13618037853,26827.24012884181,523.9405629106616
CMX-2,C2 COM1,101.05,101.05,45427.893629727405,45427.893629727405,530.2503678433322
RM-1,R10 RES3,51.7,51.7,22601.18802318999,22891.77472634529,246.03880952812978
CMX-3,C3 COM5,274.95,274.95,123594.5017526626,123594.5017526626,190.13252418330546
CMX-2,C2 COM1,705.0,705.0,317175.16618073673,317175.16618073673,90.32158403381992
CMX-2,C2 COM1,47.0,47.0,20650.700171457924,20650.700171457924,192.81822681665662
RM-1,R9 RES3,42.300000000000004,42.300000000000004,18115.212262962337,18348.12213491471,385.22931139082607
CMX-2,C2 COM1,75.2,75.2,33083.80052097702,33083.80052097702,201.75149962127944
RM-1,R9 RES3,56.400000000000006,58.75,25061.651654884765,25383.87289044757,426.5525402031495
RSD-3,R2 RES1,133.95000000000002,133.95000000000002,258001.0136543047,258001.0136543047,3990.3894595574343
RM-1,R9 RES3,263.2,265.55,117524.04791440145,119035.07138758663,759.885341194291
RSD-3,R2 RES1,136.3,136.3,261172.87116844306,261172.87116844306,1871.5855118477498
RSA-3,R5 RES2,357.2,357.2,513006.3894930421,513006.3894930421,2543.023019718842
RSA-2,R4 RES2,77.55,77.55,127096.7330878975,127096.7330878975,7006.970580220287
RSA-5,R9A RES2,47.0,47.0,61462.02645333663,61462.02645333663,6940.991089225815
CMX-2.5,C2 COM1,183.3,145.70000000000002,81884.08532174924,65507.268257399395,102.91897686837927
ICMX,L4 IND1,387.75,387.75,173465.13471093375,173465.13471093375,2214.321585656734
RTA-1,R5A RES3,169.20000000000002,169.20000000000002,122189.69494659718,122189.69494659718,2146.2109871373195
RSD-3,R2 RES1,51.7,51.7,100938.07326275733,100938.07326275733,1663.4657101429352
RSA-5,R10A RES2,28.200000000000003,28.200000000000003,39403.93493327141,39403.93493327141,3345.8046368379087
RSA-3,R5 RES2,115.15,115.15,166523.1446592142,166523.1446592142,3267.3103749652564
CMX-2,C2 COM1,32.9,32.9,13752.235666189721,13752.235666189721,2838.7606289162018
RTA-1,R5A RES3,94.0,94.0,70653.76368307185,70653.76368307185,2358.7487802457777
RSA-5,R9A RES2,39.95,39.95,54984.79803341593,54984.79803341593,1830.6526021555003
